Timestamp,Time,State,Confidence (%),RSSI (dBm),Subcarrier Motion Variance,Security Alert
2026-08-06 15:04:05,15:04:05,Present,88.0,-48.7,0.0,NO
2026-08-06 15:04:07,15:04:07,Present,95.0,-49.0,0.0,NO
2026-08-06 15:04:10,15:04:10,Present,99.0,-48.5,0.0,NO
2026-08-06 15:04:12,15:04:12,Present,99.0,-48.6,0.0,NO
2026-08-06 15:04:14,15:04:14,Present,99.0,-48.9,0.0,NO
2026-08-06 15:04:16,15:04:16,Present,99.0,-47.8,0.0,NO
2026-08-06 15:04:18,15:04:18,Present,99.0,-50.1,0.0,NO
2026-08-06 15:04:20,15:04:20,Present,99.0,-49.9,0.0,NO
2026-08-06 15:04:22,15:04:22,Present,99.0,-49.8,0.0,NO
2026-08-06 15:04:25,15:04:25,Present,99.0,-48.3,0.0,NO
2026-08-06 15:04:27,15:04:27,Present,99.0,-49.6,0.0,NO
2026-08-06 15:04:29,15:04:29,Present,88.0,-48.0,0.0,NO
2026-08-06 15:04:31,15:04:31,Present,88.0,-47.5,0.0,NO
2026-08-06 15:04:34,15:04:34,Present,97.8,-48.9,0.0,NO
2026-08-06 15:04:36,15:04:36,Present,99.0,-48.9,0.0,NO
2026-08-06 15:04:38,15:04:38,Present,99.0,-47.9,0.0,NO
2026-08-06 15:04:40,15:04:40,Present,99.0,-48.4,0.0,NO
2026-08-06 15:04:42,15:04:42,Present,88.0,-48.6,0.0,NO
2026-08-06 15:04:44,15:04:44,Present,88.0,-48.2,0.0,NO
2026-08-06 15:04:46,15:04:46,Present,99.0,-48.8,0.0,NO
2026-08-06 15:04:49,15:04:49,Present,99.0,-48.6,0.0,NO
2026-08-06 15:04:51,15:04:51,Present,98.4,-48.5,0.0,NO
2026-08-06 15:04:53,15:04:53,Present,96.5,-48.9,0.0,NO
2026-08-06 15:04:55,15:04:55,Present,95.1,-51.5,0.0,NO
2026-08-06 15:04:57,15:04:57,Present,99.0,-49.3,0.0,NO
2026-08-06 15:04:59,15:04:59,Present,99.0,-49.3,0.0,NO
2026-08-06 15:05:01,15:05:01,Present,99.0,-50.4,0.0,NO
2026-08-06 15:05:04,15:05:04,Present,99.0,-47.8,0.0,NO
2026-08-06 15:05:06,15:05:06,Present,99.0,-47.3,0.0,NO
2026-08-06 15:05:08,15:05:08,Present,99.0,-47.9,0.0,NO
2026-08-06 15:05:10,15:05:10,Present,99.0,-47.9,0.0,NO
2026-08-06 15:05:12,15:05:12,Present,99.0,-48.0,0.0,NO
2026-08-06 15:05:15,15:05:15,Present,99.0,-47.0,0.0,NO
2026-08-06 15:05:17,15:05:17,Present,88.0,-48.4,0.0,NO
2026-08-06 15:05:19,15:05:19,Present,88.0,-48.1,0.0,NO
2026-08-06 15:05:22,15:05:22,Present,99.0,-48.9,0.0,NO
2026-08-06 15:05:24,15:05:24,Present,95.4,-49.0,0.0,NO
2026-08-06 15:05:26,15:05:26,Present,97.3,-49.1,0.0,NO
2026-08-06 15:05:28,15:05:28,Present,96.2,-49.4,0.0,NO
2026-08-06 15:05:30,15:05:30,Present,95.4,-49.2,0.0,NO
2026-08-06 15:05:33,15:05:33,Present,99.0,-47.3,0.0,NO
2026-08-06 15:05:35,15:05:35,Present,99.0,-50.0,0.0,NO
2026-08-06 15:05:37,15:05:37,Present,99.0,-50.8,0.0,NO
2026-08-06 15:05:39,15:05:39,Present,99.0,-47.3,0.0,NO
2026-08-06 15:05:41,15:05:41,Present,99.0,-49.0,0.0,NO
2026-08-06 15:05:43,15:05:43,Present,90.9,-46.1,0.0,NO
2026-08-06 15:05:45,15:05:45,Present,89.4,-47.0,0.0,NO
2026-08-06 15:05:47,15:05:47,Present,88.0,-47.0,0.0,NO
2026-08-06 15:05:49,15:05:49,Present,92.8,-47.4,0.0,NO
2026-08-06 15:05:52,15:05:52,Present,88.0,-47.9,0.0,NO
2026-08-06 15:05:54,15:05:54,Present,88.0,-48.0,0.0,NO
2026-08-06 15:05:56,15:05:56,Present,92.3,-47.7,0.0,NO
2026-08-06 15:05:58,15:05:58,Present,99.0,-47.4,0.0,NO
2026-08-06 15:06:00,15:06:00,Present,99.0,-47.7,0.0,NO
2026-08-06 15:06:02,15:06:02,Present,99.0,-48.2,0.0,NO
2026-08-06 15:06:05,15:06:05,Present,99.0,-49.8,0.0,NO
2026-08-06 15:06:07,15:06:07,Present,99.0,-47.9,0.0,NO
2026-08-06 15:06:09,15:06:09,Present,99.0,-47.8,0.0,NO
2026-08-06 15:06:11,15:06:11,Present,99.0,-48.0,0.0,NO
2026-08-06 15:06:14,15:06:14,Present,98.5,-48.0,0.0,NO
2026-08-06 15:06:16,15:06:16,Present,99.0,-47.4,0.0,NO
2026-08-06 15:06:19,15:06:19,Present,99.0,-46.7,0.0,NO
2026-08-06 15:06:21,15:06:21,Present,99.0,-49.3,0.0,NO
2026-08-06 15:06:23,15:06:23,Present,99.0,-48.7,0.0,NO
2026-08-06 15:06:25,15:06:25,Present,99.0,-50.3,0.0,NO
2026-08-06 15:06:27,15:06:27,Present,99.0,-48.8,0.0,NO
2026-08-06 15:06:30,15:06:30,Present,99.0,-50.2,0.0,NO
2026-08-06 15:06:32,15:06:32,Present,99.0,-53.7,0.0,NO
2026-08-06 15:06:34,15:06:34,Present,99.0,-46.2,0.0,NO
2026-08-06 15:06:36,15:06:36,Present,88.6,-52.8,0.0,NO
2026-08-06 15:06:39,15:06:39,Present,90.0,-49.1,0.0,NO
2026-08-06 15:06:41,15:06:41,Present,90.8,-46.0,0.0,NO
2026-08-06 15:06:43,15:06:43,Present,99.0,-49.0,0.0,NO
2026-08-06 15:06:45,15:06:45,Present,99.0,-48.1,0.0,NO
2026-08-06 15:06:48,15:06:48,Present,99.0,-49.8,0.0,NO
2026-08-06 15:06:50,15:06:50,Present,99.0,-47.3,0.0,NO
2026-08-06 15:06:52,15:06:52,Present,99.0,-47.5,0.0,NO
2026-08-06 15:06:54,15:06:54,Present,99.0,-48.0,0.0,NO
2026-08-06 15:06:56,15:06:56,Present,99.0,-47.8,0.0,NO
2026-08-06 15:06:58,15:06:58,Present,99.0,-47.8,0.0,NO
2026-08-06 15:07:01,15:07:01,Present,99.0,-47.2,0.0,NO
2026-08-06 15:07:03,15:07:03,Present,99.0,-48.1,0.0,NO
2026-08-06 15:07:05,15:07:05,Present,99.0,-47.9,0.0,NO
2026-08-06 15:07:07,15:07:07,Present,98.9,-48.0,0.0,NO
2026-08-06 15:07:09,15:07:09,Present,99.0,-48.6,0.0,NO
2026-08-06 15:07:11,15:07:11,Present,99.0,-48.2,0.0,NO
2026-08-06 15:07:13,15:07:13,Present,99.0,-48.1,0.0,NO
2026-08-06 15:07:16,15:07:16,Present,99.0,-48.5,0.0,NO
2026-08-06 15:07:18,15:07:18,Present,99.0,-48.9,0.0,NO
2026-08-06 15:07:21,15:07:21,Present,99.0,-48.0,0.0,NO
2026-08-06 15:07:23,15:07:23,Present,99.0,-48.1,0.0,NO
2026-08-06 15:07:26,15:07:26,Present,99.0,-48.0,0.0,NO
2026-08-06 15:07:28,15:07:28,Present,99.0,-46.8,0.0,NO
2026-08-06 15:07:31,15:07:31,Present,96.0,-49.3,0.0,NO
2026-08-06 15:07:33,15:07:33,Present,88.0,-48.0,0.0,NO
2026-08-06 15:07:36,15:07:36,Present,88.0,-48.5,0.0,NO
2026-08-06 15:07:38,15:07:38,Present,99.0,-47.1,0.0,NO
2026-08-06 15:07:41,15:07:41,Present,99.0,-47.0,0.0,NO
2026-08-06 15:07:43,15:07:43,Present,98.8,-46.2,0.0,NO
2026-08-06 15:07:45,15:07:45,Present,92.5,-48.6,0.0,NO
2026-08-06 15:07:47,15:07:47,Present,88.0,-47.9,0.0,NO
2026-08-06 15:07:49,15:07:49,Present,92.7,-47.4,0.0,NO
2026-08-06 15:07:52,15:07:52,Present,90.0,-47.6,0.0,NO
2026-08-06 15:07:54,15:07:54,Present,97.7,-47.1,0.0,NO
2026-08-06 15:07:56,15:07:56,Present,99.0,-47.0,0.0,NO
2026-08-06 15:07:58,15:07:58,Present,99.0,-47.8,0.0,NO
2026-08-06 15:08:00,15:08:00,Present,96.0,-48.8,0.0,NO
2026-08-06 15:08:03,15:08:03,Present,88.0,-49.3,0.0,NO
2026-08-06 15:08:06,15:08:06,Present,88.0,-48.3,0.0,NO
2026-08-06 15:08:08,15:08:08,Present,88.0,-46.8,0.0,NO
2026-08-06 15:08:12,15:08:12,Present,93.4,-47.4,0.0,NO
2026-08-06 15:08:14,15:08:14,Present,99.0,-47.9,0.0,NO
2026-08-06 15:08:17,15:08:17,Present,99.0,-47.5,0.0,NO
2026-08-06 15:08:19,15:08:19,Present,92.9,-47.1,0.0,NO
2026-08-06 15:08:21,15:08:21,Present,89.9,-47.9,0.0,NO
2026-08-06 15:08:24,15:08:24,Present,94.2,-46.6,0.0,NO
2026-08-06 15:08:26,15:08:26,Present,88.0,-51.0,0.0,NO
2026-08-06 15:08:28,15:08:28,Present,88.0,-55.3,0.0,NO
2026-08-06 15:08:31,15:08:31,Present,94.5,-47.5,0.0,NO
2026-08-06 15:08:33,15:08:33,Present,93.6,-46.7,0.0,NO
2026-08-06 15:08:35,15:08:35,Present,88.0,-50.2,0.0,NO
2026-08-06 15:08:38,15:08:38,Present,88.0,-50.0,0.0,NO
2026-08-06 15:08:41,15:08:41,Present,88.0,-47.5,0.0,NO
2026-08-06 15:08:43,15:08:43,Present,99.0,-47.9,0.0,NO
2026-08-06 15:08:46,15:08:46,Present,99.0,-47.4,0.0,NO
2026-08-06 15:08:48,15:08:48,Present,99.0,-47.0,0.0,NO
2026-08-06 15:08:50,15:08:50,Present,99.0,-47.0,0.0,NO
2026-08-06 15:08:53,15:08:53,Present,99.0,-46.2,0.0,NO
2026-08-06 15:08:55,15:08:55,Present,99.0,-49.8,0.0,NO
2026-08-06 15:08:57,15:08:57,Present,99.0,-44.9,0.0,NO
2026-08-06 15:08:59,15:08:59,Present,99.0,-44.2,0.0,NO
2026-08-06 15:09:01,15:09:01,Present,99.0,-45.6,0.0,NO
2026-08-06 15:09:03,15:09:03,Present,99.0,-47.1,0.0,NO
2026-08-06 15:09:07,15:09:07,Present,99.0,-46.9,0.0,NO
2026-08-06 15:09:09,15:09:09,Present,91.9,-46.9,0.0,NO
2026-08-06 15:09:11,15:09:11,Present,94.3,-47.0,0.0,NO
2026-08-06 15:09:14,15:09:14,Present,98.8,-46.8,0.0,NO
2026-08-06 15:09:16,15:09:16,Present,99.0,-47.0,0.0,NO
2026-08-06 15:09:19,15:09:19,Present,99.0,-46.8,0.0,NO
2026-08-06 15:09:21,15:09:21,Present,99.0,-47.1,0.0,NO
2026-08-06 15:09:25,15:09:25,Present,99.0,-47.7,0.0,NO
2026-08-06 15:09:27,15:09:27,Present,95.9,-47.5,0.0,NO
2026-08-06 15:09:29,15:09:29,Present,99.0,-49.2,0.0,NO
2026-08-06 15:09:31,15:09:31,Present,99.0,-47.6,0.0,NO
2026-08-06 15:09:34,15:09:34,Present,99.0,-46.5,0.0,NO
2026-08-06 15:09:36,15:09:36,Present,92.5,-47.7,0.0,NO
2026-08-06 15:09:38,15:09:38,Present,94.9,-47.0,0.0,NO
2026-08-06 15:09:40,15:09:40,Present,99.0,-47.3,0.0,NO
2026-08-06 15:09:42,15:09:42,Present,99.0,-46.1,0.0,NO
2026-08-06 15:09:45,15:09:45,Present,99.0,-46.0,0.0,NO
2026-08-06 15:09:47,15:09:47,Present,99.0,-50.0,0.0,NO
2026-08-06 15:09:49,15:09:49,Present,95.8,-46.2,0.0,NO
2026-08-06 15:09:51,15:09:51,Present,98.0,-48.4,0.0,NO
2026-08-06 15:09:53,15:09:53,Present,99.0,-53.0,0.0,NO
2026-08-06 15:09:56,15:09:56,Present,99.0,-54.2,0.0,NO
2026-08-06 15:09:58,15:09:58,Present,99.0,-46.9,0.0,NO
2026-08-06 15:10:00,15:10:00,Present,93.2,-47.6,0.0,NO
2026-08-06 15:10:02,15:10:02,Present,88.0,-46.6,0.0,NO
2026-08-06 15:10:04,15:10:04,Present,88.0,-55.9,0.0,NO
2026-08-06 15:10:06,15:10:06,Present,99.0,-51.9,0.0,NO
2026-08-06 15:10:10,15:10:10,Present,99.0,-47.7,0.0,NO
2026-08-06 15:10:13,15:10:13,Present,99.0,-52.6,0.0,NO
2026-08-06 15:10:15,15:10:15,Present,99.0,-47.2,0.0,NO
2026-08-06 15:10:17,15:10:17,Present,91.9,-47.0,0.0,NO
2026-08-06 15:10:20,15:10:20,Present,91.0,-47.0,0.0,NO
2026-08-06 15:10:22,15:10:22,Present,99.0,-47.0,0.0,NO
2026-08-06 15:10:24,15:10:24,Present,94.9,-47.1,0.0,NO
2026-08-06 15:10:26,15:10:26,Present,93.2,-48.8,0.0,NO
2026-08-06 15:10:29,15:10:29,Present,99.0,-48.9,0.0,NO
2026-08-06 15:10:31,15:10:31,Present,99.0,-48.8,0.0,NO
2026-08-06 15:10:33,15:10:33,Present,99.0,-49.1,0.0,NO
2026-08-06 15:10:35,15:10:35,Present,98.7,-48.1,0.0,NO
2026-08-06 15:10:37,15:10:37,Present,99.0,-48.5,0.0,NO
2026-08-06 15:10:39,15:10:39,Present,98.9,-48.6,0.0,NO
2026-08-06 15:10:42,15:10:42,Present,99.0,-48.0,0.0,NO
2026-08-06 15:10:44,15:10:44,Present,99.0,-51.5,0.0,NO
2026-08-06 15:10:46,15:10:46,Present,99.0,-48.0,0.0,NO
2026-08-06 15:10:48,15:10:48,Present,99.0,-47.9,0.0,NO
2026-08-06 15:10:50,15:10:50,Present,93.7,-48.4,0.0,NO
2026-08-06 15:10:52,15:10:52,Present,95.0,-48.4,0.0,NO
2026-08-06 15:10:55,15:10:55,Present,94.7,-48.5,0.0,NO
2026-08-06 15:10:57,15:10:57,Present,96.8,-47.6,0.0,NO
2026-08-06 15:10:59,15:10:59,Present,99.0,-53.2,0.0,NO
2026-08-06 15:11:01,15:11:01,Present,99.0,-49.5,0.0,NO
2026-08-06 15:11:03,15:11:03,Present,97.5,-48.1,0.0,NO
2026-08-06 15:11:05,15:11:05,Present,88.0,-48.0,0.0,NO
2026-08-06 15:11:07,15:11:07,Present,99.0,-48.9,0.0,NO
2026-08-06 15:11:09,15:11:09,Present,96.2,-52.6,0.0,NO
2026-08-06 15:11:11,15:11:11,Present,99.0,-49.6,0.0,NO
2026-08-06 15:11:13,15:11:13,Present,99.0,-51.0,0.0,NO
2026-08-06 15:11:16,15:11:16,Present,97.6,-49.1,0.0,NO
2026-08-06 15:11:18,15:11:18,Present,99.0,-48.7,0.0,NO
2026-08-06 15:11:20,15:11:20,Present,99.0,-47.8,0.0,NO
2026-08-06 15:11:23,15:11:23,Present,99.0,-49.3,0.0,NO
2026-08-06 15:11:25,15:11:25,Present,99.0,-47.9,0.0,NO
2026-08-06 15:11:27,15:11:27,Present,99.0,-47.7,0.0,NO
2026-08-06 15:11:29,15:11:29,Present,99.0,-48.0,0.0,NO
2026-08-06 15:11:31,15:11:31,Present,99.0,-48.4,0.0,NO
2026-08-06 15:11:34,15:11:34,Present,99.0,-49.4,0.0,NO
2026-08-06 15:11:37,15:11:37,Present,99.0,-50.1,0.0,NO
2026-08-06 15:11:39,15:11:39,Present,99.0,-47.7,0.0,NO
2026-08-06 15:11:41,15:11:41,Present,99.0,-47.0,0.0,NO
2026-08-06 15:11:43,15:11:43,Present,99.0,-47.2,0.0,NO
2026-08-06 15:11:45,15:11:45,Present,99.0,-47.0,0.0,NO
2026-08-06 15:11:47,15:11:47,Present,99.0,-47.0,0.0,NO
2026-08-06 15:11:49,15:11:49,Present,99.0,-47.0,0.0,NO
2026-08-06 15:11:53,15:11:53,Present,98.7,-46.7,0.0,NO
2026-08-06 15:11:56,15:11:56,Present,99.0,-47.0,0.0,NO
2026-08-06 15:11:58,15:11:58,Present,99.0,-47.4,0.0,NO
2026-08-06 15:12:00,15:12:00,Present,99.0,-46.9,0.0,NO
2026-08-06 15:12:02,15:12:02,Present,99.0,-49.5,0.0,NO
2026-08-06 15:12:04,15:12:04,Present,99.0,-48.5,0.0,NO
2026-08-06 15:12:06,15:12:06,Present,99.0,-47.5,0.0,NO
2026-08-06 15:12:08,15:12:08,Present,99.0,-48.2,0.0,NO
2026-08-06 15:12:11,15:12:11,Present,99.0,-46.4,0.0,NO
2026-08-06 15:12:13,15:12:13,Present,99.0,-47.0,0.0,NO
2026-08-06 15:12:15,15:12:15,Present,99.0,-46.7,0.0,NO
2026-08-06 15:12:17,15:12:17,Present,99.0,-46.9,0.0,NO
2026-08-06 15:12:19,15:12:19,Present,99.0,-47.2,0.0,NO
2026-08-06 15:12:22,15:12:22,Present,99.0,-46.0,0.0,NO
2026-08-06 15:12:24,15:12:24,Present,99.0,-47.2,0.0,NO
2026-08-06 15:12:26,15:12:26,Present,99.0,-47.7,0.0,NO
2026-08-06 15:12:28,15:12:28,Present,99.0,-50.9,0.0,NO
2026-08-06 15:12:31,15:12:31,Present,99.0,-49.9,0.0,NO
2026-08-06 15:12:33,15:12:33,Present,99.0,-50.5,0.0,NO
2026-08-06 15:12:35,15:12:35,Present,95.8,-46.8,0.0,NO
2026-08-06 15:12:37,15:12:37,Present,98.6,-47.4,0.0,NO
2026-08-06 15:12:39,15:12:39,Present,99.0,-47.0,0.0,NO
2026-08-06 15:12:41,15:12:41,Present,99.0,-46.8,0.0,NO
2026-08-06 15:12:43,15:12:43,Present,99.0,-47.0,0.0,NO
2026-08-06 15:12:46,15:12:46,Present,97.9,-46.5,0.0,NO
2026-08-06 15:12:48,15:12:48,Present,99.0,-45.5,0.0,NO
2026-08-06 15:12:50,15:12:50,Present,97.5,-45.1,0.0,NO
2026-08-06 15:12:52,15:12:52,Present,99.0,-47.0,0.0,NO
2026-08-06 15:12:54,15:12:54,Present,99.0,-46.4,0.0,NO
2026-08-06 15:12:56,15:12:56,Present,99.0,-46.3,0.0,NO
2026-08-06 15:12:58,15:12:58,Present,99.0,-46.0,0.0,NO
2026-08-06 15:13:00,15:13:00,Present,99.0,-46.4,0.0,NO
2026-08-06 15:13:02,15:13:02,Present,99.0,-46.6,0.0,NO
2026-08-06 15:13:04,15:13:04,Present,99.0,-46.8,0.0,NO
2026-08-06 15:13:07,15:13:07,Present,99.0,-46.8,0.0,NO
2026-08-06 15:13:09,15:13:09,Present,99.0,-46.9,0.0,NO
2026-08-06 15:13:11,15:13:11,Present,99.0,-47.0,0.0,NO
2026-08-06 15:13:13,15:13:13,Present,99.0,-47.2,0.0,NO
2026-08-06 15:13:15,15:13:15,Present,99.0,-46.0,0.0,NO
2026-08-06 15:13:18,15:13:18,Present,99.0,-46.9,0.0,NO
2026-08-06 15:13:20,15:13:20,Present,98.8,-46.7,0.0,NO
2026-08-06 15:13:22,15:13:22,Present,99.0,-46.7,0.0,NO
2026-08-06 15:13:24,15:13:24,Present,99.0,-46.6,0.0,NO
2026-08-06 15:13:26,15:13:26,Present,99.0,-47.2,0.0,NO
2026-08-06 15:13:28,15:13:28,Present,99.0,-46.1,0.0,NO
2026-08-06 15:13:31,15:13:31,Present,97.4,-45.5,0.0,NO
2026-08-06 15:13:33,15:13:33,Present,99.0,-46.0,0.0,NO
2026-08-06 15:13:35,15:13:35,Present,99.0,-46.3,0.0,NO
2026-08-06 15:13:37,15:13:37,Present,99.0,-47.8,0.0,NO
2026-08-06 15:13:39,15:13:39,Present,96.7,-46.6,0.0,NO
2026-08-06 15:13:42,15:13:42,Present,97.6,-47.0,0.0,NO
2026-08-06 15:13:45,15:13:45,Present,99.0,-46.2,0.0,NO
2026-08-06 15:13:47,15:13:47,Present,97.1,-45.0,0.0,NO
2026-08-06 15:13:49,15:13:49,Present,94.9,-45.9,0.0,NO
2026-08-06 15:13:51,15:13:51,Present,99.0,-45.5,0.0,NO
2026-08-06 15:13:53,15:13:53,Present,90.7,-45.7,0.0,NO
2026-08-06 15:13:56,15:13:56,Present,97.2,-45.1,0.0,NO
2026-08-06 15:13:59,15:13:59,Present,88.0,-46.4,0.0,NO
2026-08-06 15:14:01,15:14:01,Present,88.0,-44.9,0.0,NO
2026-08-06 15:14:03,15:14:03,Present,99.0,-43.5,0.0,NO
2026-08-06 15:14:05,15:14:05,Present,99.0,-46.1,0.0,NO
2026-08-06 15:14:07,15:14:07,Present,99.0,-47.0,0.0,NO
2026-08-06 15:14:09,15:14:09,Present,99.0,-43.9,0.0,NO
2026-08-06 15:14:11,15:14:11,Present,99.0,-44.9,0.0,NO
2026-08-06 15:14:14,15:14:14,Present,97.7,-47.1,0.0,NO
2026-08-06 15:14:16,15:14:16,Present,99.0,-48.5,0.0,NO
2026-08-06 15:14:18,15:14:18,Present,99.0,-45.0,0.0,NO
2026-08-06 15:14:20,15:14:20,Present,99.0,-45.9,0.0,NO
2026-08-06 15:14:22,15:14:22,Present,98.8,-46.1,0.0,NO
2026-08-06 15:14:25,15:14:25,Present,96.9,-46.1,0.0,NO
2026-08-06 15:14:28,15:14:28,Present,99.0,-45.9,0.0,NO
2026-08-06 15:14:30,15:14:30,Present,96.7,-46.4,0.0,NO
2026-08-06 15:14:32,15:14:32,Present,98.8,-47.0,0.0,NO
2026-08-06 15:14:34,15:14:34,Present,99.0,-45.3,0.0,NO
2026-08-06 15:14:36,15:14:36,Present,99.0,-46.4,0.0,NO
2026-08-06 15:14:39,15:14:39,Present,99.0,-45.5,0.0,NO
2026-08-06 15:14:42,15:14:42,Present,99.0,-45.6,0.0,NO
2026-08-06 15:14:44,15:14:44,Present,99.0,-46.0,0.0,NO
2026-08-06 15:14:46,15:14:46,Present,99.0,-46.0,0.0,NO
2026-08-06 15:14:49,15:14:49,Present,99.0,-45.8,0.0,NO
2026-08-06 15:14:51,15:14:51,Present,99.0,-45.4,0.0,NO
2026-08-06 15:14:54,15:14:54,Present,99.0,-45.0,0.0,NO
2026-08-06 15:14:56,15:14:56,Present,99.0,-46.7,0.0,NO
2026-08-06 15:14:58,15:14:58,Present,99.0,-46.6,0.0,NO
2026-08-06 15:15:00,15:15:00,Present,99.0,-48.5,0.0,NO
2026-08-06 15:15:02,15:15:02,Present,99.0,-44.8,0.0,NO
2026-08-06 15:15:04,15:15:04,Present,98.6,-45.2,0.0,NO
2026-08-06 15:15:07,15:15:07,Present,99.0,-45.0,0.0,NO
2026-08-06 15:15:09,15:15:09,Present,99.0,-45.0,0.0,NO
2026-08-06 15:15:12,15:15:12,Present,99.0,-46.2,0.0,NO
2026-08-06 15:15:14,15:15:14,Present,88.3,-46.5,0.0,NO
2026-08-06 15:15:16,15:15:16,Present,88.0,-46.3,0.0,NO
2026-08-06 15:15:18,15:15:18,Present,98.9,-46.9,0.0,NO
2026-08-06 15:15:20,15:15:20,Present,88.0,-46.1,0.0,NO
2026-08-06 15:15:22,15:15:22,Present,88.0,-45.9,0.0,NO
2026-08-06 15:15:24,15:15:24,Present,99.0,-45.9,0.0,NO
2026-08-06 15:15:26,15:15:26,Present,99.0,-47.7,0.0,NO
2026-08-06 15:15:28,15:15:28,Present,99.0,-45.0,0.0,NO
2026-08-06 15:15:31,15:15:31,Present,94.1,-45.5,0.0,NO
2026-08-06 15:15:33,15:15:33,Present,98.5,-47.2,0.0,NO
2026-08-06 15:15:36,15:15:36,Present,95.7,-46.6,0.0,NO
2026-08-06 15:15:39,15:15:39,Present,93.3,-46.0,0.0,NO
2026-08-06 15:15:41,15:15:41,Present,98.3,-46.1,0.0,NO
2026-08-06 15:15:43,15:15:43,Present,99.0,-46.1,0.0,NO
2026-08-06 15:15:46,15:15:46,Present,99.0,-46.4,0.0,NO
2026-08-06 15:15:48,15:15:48,Present,99.0,-45.6,0.0,NO
2026-08-06 15:15:50,15:15:50,Present,99.0,-45.7,0.0,NO
2026-08-06 15:15:52,15:15:52,Present,99.0,-46.0,0.0,NO
2026-08-06 15:15:55,15:15:55,Present,98.3,-45.9,0.0,NO
2026-08-06 15:15:57,15:15:57,Present,95.1,-45.9,0.0,NO
2026-08-06 15:15:59,15:15:59,Present,99.0,-46.9,0.0,NO
2026-08-06 15:16:01,15:16:01,Present,91.8,-45.6,0.0,NO
2026-08-06 15:16:03,15:16:03,Present,91.4,-46.1,0.0,NO
2026-08-06 15:16:05,15:16:05,Present,99.0,-46.0,0.0,NO
2026-08-06 15:16:07,15:16:07,Present,99.0,-46.2,0.0,NO
2026-08-06 15:16:09,15:16:09,Present,99.0,-46.3,0.0,NO
2026-08-06 15:16:11,15:16:11,Present,99.0,-45.9,0.0,NO
2026-08-06 15:16:14,15:16:14,Present,99.0,-46.0,0.0,NO
2026-08-06 15:16:17,15:16:17,Present,97.0,-45.9,0.0,NO
2026-08-06 15:16:19,15:16:19,Present,91.5,-49.4,0.0,NO
2026-08-06 15:16:22,15:16:22,Present,88.0,-45.8,0.0,NO
2026-08-06 15:16:24,15:16:24,Present,97.7,-46.0,0.0,NO
2026-08-06 15:16:27,15:16:27,Present,96.1,-46.0,0.0,NO
2026-08-06 15:16:29,15:16:29,Present,99.0,-45.4,0.0,NO
2026-08-06 15:16:31,15:16:31,Present,99.0,-46.6,0.0,NO
2026-08-06 15:16:33,15:16:33,Present,99.0,-47.1,0.0,NO
2026-08-06 15:16:35,15:16:35,Present,99.0,-46.0,0.0,NO
2026-08-06 15:16:37,15:16:37,Present,88.5,-46.2,0.0,NO
2026-08-06 15:16:39,15:16:39,Present,98.3,-48.4,0.0,NO
2026-08-06 15:16:41,15:16:41,Present,99.0,-46.1,0.0,NO
2026-08-06 15:16:44,15:16:44,Present,99.0,-44.3,0.0,NO
2026-08-06 15:16:46,15:16:46,Present,90.8,-50.1,0.0,NO
2026-08-06 15:16:48,15:16:48,Present,93.0,-46.4,0.0,NO
2026-08-06 15:16:52,15:16:52,Present,99.0,-46.2,0.0,NO
2026-08-06 15:16:54,15:16:54,Present,98.1,-46.9,0.0,NO
2026-08-06 15:16:56,15:16:56,Present,98.7,-46.4,0.0,NO
2026-08-06 15:16:58,15:16:58,Present,99.0,-46.0,0.0,NO
2026-08-06 15:17:00,15:17:00,Present,97.9,-47.0,0.0,NO
2026-08-06 15:17:02,15:17:02,Present,98.5,-46.0,0.0,NO
2026-08-06 15:17:05,15:17:05,Present,99.0,-46.0,0.0,NO
2026-08-06 15:17:07,15:17:07,Present,99.0,-47.8,0.0,NO
2026-08-06 15:17:09,15:17:09,Present,99.0,-47.4,0.0,NO
2026-08-06 15:17:12,15:17:12,Present,99.0,-46.9,0.0,NO
2026-08-06 15:17:14,15:17:14,Present,99.0,-46.0,0.0,NO
2026-08-06 15:17:16,15:17:16,Present,99.0,-46.1,0.0,NO
2026-08-06 15:17:18,15:17:18,Present,88.0,-47.0,0.0,NO
2026-08-06 15:17:22,15:17:22,Present,99.0,-46.8,0.0,NO
2026-08-06 15:17:25,15:17:25,Present,97.4,-45.9,0.0,NO
2026-08-06 15:17:28,15:17:28,Present,96.6,-46.9,0.0,NO
2026-08-06 15:17:31,15:17:31,Present,99.0,-47.0,0.0,NO
2026-08-06 15:17:33,15:17:33,Present,99.0,-46.4,0.0,NO
2026-08-06 15:17:35,15:17:35,Present,99.0,-49.0,0.0,NO
2026-08-06 15:17:37,15:17:37,Present,99.0,-46.2,0.0,NO
2026-08-06 15:17:40,15:17:40,Present,98.1,-46.8,0.0,NO
2026-08-06 15:17:42,15:17:42,Present,98.5,-46.0,0.0,NO
2026-08-06 15:17:44,15:17:44,Present,98.5,-46.8,0.0,NO
2026-08-06 15:17:46,15:17:46,Present,96.8,-46.6,0.0,NO
2026-08-06 15:17:48,15:17:48,Present,98.1,-45.9,0.0,NO
2026-08-06 15:17:50,15:17:50,Present,99.0,-45.0,0.0,NO
2026-08-06 15:17:52,15:17:52,Present,99.0,-46.0,0.0,NO
2026-08-06 15:17:55,15:17:55,Present,99.0,-45.7,0.0,NO
